time_s,nodeId,x,y,z
2078,3,-3.157,0.189,0.5
2078,4,-3.254,0.144,0.56
2078,5,-3.112,0.189,0.41
2078,6,-3.148,0.133,0.62
2078,7,-3.13,0.222,0.47
2078,8,-3.272,0.244,0.52
2078,9,-3.095,0.2,0.55
2078,10,-0.656,1.232,0.0790367
2078,11,0.931,1.054,0.06
2078,12,2.031,1.043,0.07
2078,13,3.01815,1.032,0.06
2078,14,-3.157,0.178,0.47
2079,0,-3.121,0.144,0.52
2079,1,-3.254,0.144,0.59
2079,2,-3.157,0.178,0.32
2079,3,-3.157,0.189,0.5
2079,4,-3.254,0.144,0.56
2079,5,-3.112,0.189,0.41
2079,6,-3.148,0.133,0.62
2079,7,-3.13,0.222,0.47
2079,8,-3.272,0.244,0.52
2079,9,-3.095,0.2,0.55
2079,10,-0.656,1.232,0.0757033
2079,11,0.931,1.05373,0.06
2079,12,2.031,1.043,0.07
2079,13,3.01515,1.032,0.06
2079,14,-3.157,0.178,0.47
2080,0,-3.121,0.144,0.52
2080,1,-3.254,0.144,0.59
2080,2,-3.157,0.178,0.32
2080,3,-3.157,0.189,0.5
2080,4,-3.254,0.144,0.56
2080,5,-3.112,0.189,0.41
2080,6,-3.148,0.133,0.62
2080,7,-3.13,0.222,0.47
2080,8,-3.272,0.244,0.52
2080,9,-3.095,0.2,0.55
2080,10,-0.656,1.232,0.07237
2080,11,0.931,1.05006,0.06
2080,12,2.031,1.043,0.07
2080,13,3.01785,1.03548,0.06
2080,14,-3.157,0.178,0.47
2081,0,-3.121,0.144,0.52
2081,1,-3.254,0.144,0.59
2081,2,-3.157,0.178,0.32
2081,3,-3.157,0.189,0.5
2081,4,-3.254,0.144,0.56
2081,5,-3.112,0.189,0.41
2081,6,-3.148,0.133,0.62
2081,7,-3.13,0.222,0.47
2081,8,-3.272,0.244,0.52
2081,9,-3.095,0.2,0.55
2081,10,-0.656,1.232,0.07
2081,11,0.931,1.0464,0.06
2081,12,2.03363,1.04662,0.07
2081,13,3.02085,1.03914,0.06
2081,14,-3.157,0.178,0.47
2082,0,-3.121,0.144,0.52
2082,1,-3.254,0.144,0.59
2082,2,-3.157,0.178,0.32
2082,3,-3.157,0.189,0.5
2082,4,-3.254,0.144,0.56
2082,5,-3.112,0.189,0.41
2082,6,-3.148,0.133,0.62
2082,7,-3.13,0.222,0.47
2082,8,-3.272,0.244,0.52
2082,9,-3.095,0.2,0.55
2082,10,-0.656,1.232,0.07
2082,11,0.931219,1.04327,0.06
2082,12,2.0363,1.05029,0.07
2082,13,3.02384,1.04281,0.06
2082,14,-3.157,0.178,0.47
2083,0,-3.121,0.144,0.52
2083,1,-3.254,0.144,0.59
2083,2,-3.157,0.178,0.32
2083,3,-3.157,0.189,0.5
2083,4,-3.254,0.144,0.56
2083,5,-3.112,0.189,0.41
2083,6,-3.148,0.133,0.62
2083,7,-3.13,0.222,0.47
2083,8,-3.272,0.244,0.52
2083,9,-3.095,0.2,0.55
2083,10,-0.656,1.232,0.07
2083,11,0.934219,1.04693,0.06
2083,12,2.03897,1.05395,0.07
2083,13,3.024,1.043,0.06
2083,14,-3.157,0.178,0.47
2084,0,-3.121,0.144,0.52
2084,1,-3.254,0.144,0.59
2084,2,-3.157,0.178,0.32
2084,3,-3.157,0.189,0.5
2084,4,-3.254,0.144,0.56
2084,5,-3.112,0.189,0.41
2084,6,-3.148,0.133,0.62
2084,7,-3.13,0.222,0.47
2084,8,-3.272,0.244,0.52
2084,9,-3.095,0.2,0.55
2084,10,-0.656,1.232,0.07
2084,11,0.937219,1.0506,0.06
2084,12,2.03637,1.05038,0.06671
2084,13,3.024,1.043,0.06
2084,14,-3.157,0.178,0.47
2085,0,-3.121,0.144,0.52
2085,1,-3.254,0.144,0.59
2085,2,-3.157,0.178,0.32
2085,3,-3.157,0.189,0.5
2085,4,-3.254,0.144,0.56
2085,5,-3.112,0.189,0.41
2085,6,-3.148,0.133,0.62
2085,7,-3.13,0.222,0.47
2085,8,-3.272,0.244,0.52
2085,9,-3.095,0.2,0.55
2085,10,-0.656,1.232,0.07
2085,11,0.939781,1.05373,0.06
2085,12,2.0337,1.04671,0.0633767
2085,13,3.024,1.043,0.06
2085,14,-3.157,0.178,0.47
2086,0,-3.121,0.144,0.52
2086,1,-3.254,0.144,0.59
2086,2,-3.157,0.178,0.32
2086,3,-3.157,0.189,0.5
2086,4,-3.254,0.144,0.56
2086,5,-3.112,0.189,0.41
2086,6,-3.148,0.133,0.62
2086,7,-3.13,0.222,0.47
2086,8,-3.272,0.244,0.52
2086,9,-3.095,0.2,0.55
2086,10,-0.656,1.232,0.07
2086,11,0.936781,1.05007,0.06
2086,12,2.03103,1.04305,0.0600433
2086,13,3.02116,1.03952,0.06
2086,14,-3.157,0.178,0.47
2087,0,-3.121,0.144,0.52
2087,1,-3.254,0.144,0.59
2087,2,-3.157,0.178,0.32
2087,3,-3.157,0.189,0.5
2087,4,-3.254,0.144,0.56
2087,5,-3.112,0.189,0.41
2087,6,-3.148,0.133,0.62
2087,7,-3.13,0.222,0.47
2087,8,-3.272,0.244,0.52
2087,9,-3.095,0.2,0.55
2087,10,-0.656,1.23306,0.07
2087,11,0.933781,1.0464,0.06
2087,12,2.031,1.04662,0.06
2087,13,3.01815,1.03585,0.06
2087,14,-3.157,0.178,0.47
2088,0,-3.121,0.144,0.52
2088,1,-3.254,0.144,0.59
2088,2,-3.157,0.178,0.32
2088,3,-3.157,0.189,0.5
2088,4,-3.254,0.144,0.56
2088,5,-3.112,0.189,0.41
2088,6,-3.148,0.133,0.62
2088,7,-3.13,0.222,0.47
2088,8,-3.272,0.244,0.52
2088,9,-3.095,0.2,0.55
2088,10,-0.656,1.23673,0.07
2088,11,0.931219,1.04327,0.0597567
2088,12,2.031,1.05029,0.06
2088,13,3.01515,1.03219,0.06
2088,14,-3.157,0.178,0.47
2089,0,-3.121,0.144,0.52
2089,1,-3.254,0.144,0.59
2089,2,-3.157,0.178,0.32
2089,3,-3.157,0.189,0.5
2089,4,-3.254,0.144,0.56
2089,5,-3.112,0.189,0.41
2089,6,-3.148,0.133,0.62
2089,7,-3.13,0.222,0.47
2089,8,-3.272,0.244,0.52
2089,9,-3.095,0.2,0.55
2089,10,-0.656,1.24039,0.07
2089,11,0.934219,1.04693,0.0564233
2089,12,2.031,1.05395,0.06
2089,13,3.01785,1.03548,0.0568367
2089,14,-3.157,0.178,0.47
2090,0,-3.121,0.144,0.52
2090,1,-3.254,0.144,0.59
2090,2,-3.157,0.178,0.32
2090,3,-3.157,0.189,0.5
2090,4,-3.254,0.144,0.56
2090,5,-3.112,0.189,0.41
2090,6,-3.148,0.133,0.62
2090,7,-3.13,0.222,0.47
2090,8,-3.272,0.244,0.52
2090,9,-3.095,0.2,0.55
2090,10,-0.656,1.24194,0.0709633
2090,11,0.937219,1.0506,0.05309
2090,12,2.031,1.04676,0.06329
2090,13,3.02085,1.03915,0.0535033
2090,14,-3.157,0.178,0.47
2091,0,-3.121,0.144,0.52
2091,1,-3.254,0.144,0.59
2091,2,-3.157,0.178,0.32
2091,3,-3.157,0.189,0.5
2091,4,-3.254,0.144,0.56
2091,5,-3.112,0.189,0.41
2091,6,-3.148,0.133,0.62
2091,7,-3.13,0.222,0.47
2091,8,-3.272,0.244,0.52
2091,9,-3.095,0.2,0.55
2091,10,-0.656,1.23827,0.0742967
2091,11,0.939781,1.05373,0.0504867
2091,12,2.031,1.03943,0.0666233
2091,13,3.02385,1.04281,0.05017
2091,14,-3.157,0.178,0.47
2092,0,-3.121,0.144,0.52
2092,1,-3.254,0.144,0.59
2092,2,-3.157,0.178,0.32
2092,3,-3.157,0.189,0.5
2092,4,-3.254,0.144,0.56
2092,5,-3.112,0.189,0.41
2092,6,-3.148,0.133,0.62
2092,7,-3.13,0.222,0.47
2092,8,-3.272,0.244,0.52
2092,9,-3.095,0.2,0.55
2092,10,-0.656,1.23461,0.07763
2092,11,0.936781,1.05007,0.0571533
2092,12,2.031,1.0321,0.0699567
2092,13,3.02115,1.03952,0.0563267
2092,14,-3.157,0.178,0.47
2093,0,-3.121,0.144,0.52
2093,1,-3.254,0.144,0.59
2093,2,-3.157,0.178,0.32
2093,3,-3.157,0.189,0.5
2093,4,-3.254,0.144,0.56
2093,5,-3.112,0.189,0.41
2093,6,-3.148,0.133,0.62
2093,7,-3.13,0.222,0.47
2093,8,-3.272,0.244,0.52
2093,9,-3.095,0.2,0.55
2093,10,-0.656,1.23306,0.0790367
2093,11,0.933781,1.0464,0.06382
2093,12,2.031,1.03562,0.07
2093,13,3.01815,1.03585,0.0629933
2093,14,-3.157,0.178,0.47
2094,0,-3.121,0.144,0.52
2094,1,-3.254,0.144,0.59
2094,2,-3.157,0.178,0.32
2094,3,-3.157,0.189,0.5
2094,4,-3.254,0.144,0.56
2094,5,-3.112,0.189,0.41
2094,6,-3.148,0.133,0.62
2094,7,-3.13,0.222,0.47
2094,8,-3.272,0.244,0.52
2094,9,-3.095,0.2,0.55
2094,10,-0.656,1.23673,0.0757033
2094,11,0.931,1.04327,0.07
2094,12,2.031,1.03929,0.07
2094,13,3.01515,1.03219,0.06966
2094,14,-3.157,0.178,0.47
2095,0,-3.121,0.144,0.52
2095,1,-3.254,0.144,0.59
2095,2,-3.157,0.178,0.32
2095,3,-3.157,0.189,0.5
2095,4,-3.254,0.144,0.56
2095,5,-3.112,0.189,0.41
2095,6,-3.148,0.133,0.62
2095,7,-3.13,0.222,0.47
2095,8,-3.272,0.244,0.52
2095,9,-3.095,0.2,0.55
2095,10,-0.656,1.24039,0.07237
2095,11,0.931,1.04694,0.07
2095,12,2.031,1.04295,0.07
2095,13,3.015,1.03548,0.0668367
2095,14,-3.157,0.178,0.47
2096,0,-3.121,0.144,0.52
2096,1,-3.254,0.144,0.59
2096,2,-3.157,0.178,0.32
2096,3,-3.157,0.189,0.5
2096,4,-3.254,0.144,0.56
2096,5,-3.112,0.189,0.41
2096,6,-3.148,0.133,0.62
2096,7,-3.13,0.222,0.47
2096,8,-3.272,0.244,0.52
2096,9,-3.095,0.2,0.55
2096,10,-0.656,1.243,0.069037
2096,11,0.931,1.05061,0.07
2096,12,2.03363,1.04662,0.0634222
2096,13,3.015,1.03915,0.0635033
2096,14,-3.157,0.178,0.47
2097,0,-3.121,0.144,0.52
2097,1,-3.254,0.144,0.59
2097,2,-3.157,0.178,0.32
2097,3,-3.157,0.189,0.5
2097,4,-3.254,0.144,0.56
2097,5,-3.112,0.189,0.41
2097,6,-3.148,0.133,0.62
2097,7,-3.13,0.222,0.47
2097,8,-3.272,0.244,0.52
2097,9,-3.095,0.2,0.55
2097,10,-0.656,1.243,0.0657048
2097,11,0.931225,1.054,0.0695002
2097,12,2.0363,1.05028,0.0567577
2097,13,3.015,1.04281,0.06017
2097,14,-3.157,0.178,0.47
2098,0,-3.121,0.144,0.52
2098,1,-3.254,0.144,0.59
2098,2,-3.157,0.178,0.32
2098,3,-3.157,0.189,0.5
2098,4,-3.254,0.144,0.56
2098,5,-3.112,0.189,0.41
2098,6,-3.148,0.133,0.62
2098,7,-3.13,0.222,0.47
2098,8,-3.272,0.244,0.52
2098,9,-3.095,0.2,0.55
2098,10,-0.656,1.243,0.0623725
2098,11,0.934224,1.054,0.0628357
2098,12,2.03896,1.05395,0.0500933
2098,13,3.01785,1.043,0.0536754
2098,14,-3.157,0.178,0.47
2099,0,-3.121,0.144,0.52
2099,1,-3.254,0.144,0.59
2099,2,-3.157,0.178,0.32
2099,3,-3.157,0.189,0.5
2099,4,-3.254,0.144,0.56
2099,5,-3.112,0.189,0.41
2099,6,-3.148,0.133,0.62
2099,7,-3.13,0.222,0.47
2099,8,-3.272,0.244,0.52
2099,9,-3.095,0.2,0.55
2099,10,-0.655136,1.243,0.06096
2099,11,0.937223,1.054,0.0561713
2099,12,2.03637,1.05038,0.0532867
2099,13,3.02085,1.043,0.047011
2099,14,-3.157,0.178,0.47
2100,0,-3.121,0.144,0.52
2100,1,-3.254,0.144,0.59
2100,2,-3.157,0.178,0.32
2100,3,-3.157,0.189,0.5
2100,4,-3.254,0.144,0.56
2100,5,-3.112,0.189,0.41
2100,6,-3.148,0.133,0.62
2100,7,-3.13,0.222,0.47
2100,8,-3.272,0.244,0.52
2100,9,-3.095,0.2,0.55
2100,10,-0.652136,1.243,0.0642933
2100,11,0.939778,1.054,0.0502467
2100,12,2.0337,1.04672,0.05662
2100,13,3.02384,1.043,0.0403466
2100,14,-3.157,0.178,0.47
2101,0,-3.121,0.144,0.52
2101,1,-3.254,0.144,0.59
2101,2,-3.157,0.178,0.32
2101,3,-3.157,0.189,0.5
2101,4,-3.254,0.144,0.56
2101,5,-3.112,0.189,0.41
2101,6,-3.148,0.133,0.62
2101,7,-3.13,0.222,0.47
2101,8,-3.272,0.244,0.52
2101,9,-3.095,0.2,0.55
2101,10,-0.649136,1.243,0.0676267
2101,11,0.936778,1.054,0.05358
2101,12,2.03104,1.04305,0.0599533
2101,13,3.02116,1.03952,0.04316
2101,14,-3.157,0.178,0.47
2102,0,-3.121,0.144,0.52
2102,1,-3.254,0.144,0.59
2102,2,-3.157,0.178,0.32
2102,3,-3.157,0.189,0.5
2102,4,-3.254,0.144,0.56
2102,5,-3.112,0.189,0.41
2102,6,-3.148,0.133,0.62
2102,7,-3.13,0.222,0.47
2102,8,-3.272,0.244,0.52
2102,9,-3.095,0.2,0.55
2102,10,-0.647864,1.243,0.07096
2102,11,0.933778,1.054,0.0569133
2102,12,2.031,1.043,0.0632867
2102,13,3.01816,1.03586,0.0464933
2102,14,-3.157,0.178,0.47
2103,0,-3.121,0.144,0.52
2103,1,-3.254,0.144,0.59
2103,2,-3.157,0.178,0.32
2103,3,-3.157,0.189,0.5
2103,4,-3.254,0.144,0.56
2103,5,-3.112,0.189,0.41
2103,6,-3.148,0.133,0.62
2103,7,-3.13,0.222,0.47
2103,8,-3.272,0.244,0.52
2103,9,-3.095,0.2,0.55
2103,10,-0.650864,1.243,0.0742933
2103,11,0.931,1.054,0.0602467
2103,12,2.031,1.043,0.06662
2103,13,3.01516,1.03219,0.0498267
2103,14,-3.157,0.178,0.47
2104,0,-3.121,0.144,0.52
2104,1,-3.254,0.144,0.59
2104,2,-3.157,0.178,0.32
2104,3,-3.157,0.189,0.5
2104,4,-3.254,0.144,0.56
2104,5,-3.112,0.189,0.41
2104,6,-3.148,0.133,0.62
2104,7,-3.13,0.222,0.47
2104,8,-3.272,0.244,0.52
2104,9,-3.095,0.2,0.55
2104,10,-0.653864,1.243,0.0776267
2104,11,0.931,1.054,0.06358
2104,12,2.031,1.043,0.0699533
2104,13,3.01784,1.03548,0.05632
2104,14,-3.157,0.178,0.47
2105,0,-3.121,0.144,0.52
2105,1,-3.254,0.144,0.59
2105,2,-3.157,0.178,0.32
2105,3,-3.157,0.189,0.5
2105,4,-3.254,0.144,0.56
2105,5,-3.112,0.189,0.41
2105,6,-3.148,0.133,0.62
2105,7,-3.13,0.222,0.47
2105,8,-3.272,0.244,0.52
2105,9,-3.095,0.2,0.55
2105,10,-0.656,1.243,0.0790397
2105,11,0.931,1.054,0.0669133
2105,12,2.03363,1.04662,0.0765733
2105,13,3.02084,1.03914,0.0629867
2105,14,-3.157,0.178,0.47
2106,0,-3.121,0.144,0.52
2106,1,-3.254,0.144,0.59
2106,2,-3.157,0.178,0.32
2106,3,-3.157,0.189,0.5
2106,4,-3.254,0.144,0.56
2106,5,-3.112,0.189,0.41
2106,6,-3.148,0.133,0.62
2106,7,-3.13,0.222,0.47
2106,8,-3.272,0.244,0.52
2106,9,-3.095,0.2,0.55
2106,10,-0.656,1.243,0.0757052
2106,11,0.931,1.054,0.0697533
2106,12,2.0363,1.05028,0.08324
2106,13,3.02384,1.04281,0.0696533
2106,14,-3.157,0.178,0.47
2107,0,-3.121,0.144,0.52
2107,1,-3.254,0.144,0.59
2107,2,-3.157,0.178,0.32
2107,3,-3.157,0.189,0.5
2107,4,-3.254,0.144,0.56
2107,5,-3.112,0.189,0.41
2107,6,-3.148,0.133,0.62
2107,7,-3.13,0.222,0.47
2107,8,-3.272,0.244,0.52
2107,9,-3.095,0.2,0.55
2107,10,-0.656,1.243,0.0723708
2107,11,0.931,1.054,0.06642
2107,12,2.03896,1.05395,0.0899067
2107,13,3.024,1.043,0.07
2107,14,-3.157,0.178,0.47
2108,0,-3.121,0.144,0.52
2108,1,-3.254,0.144,0.59
2108,2,-3.157,0.178,0.32
2108,3,-3.157,0.189,0.5
2108,4,-3.254,0.144,0.56
2108,5,-3.112,0.189,0.41
2108,6,-3.148,0.133,0.62
2108,7,-3.13,0.222,0.47
2108,8,-3.272,0.244,0.52
2108,9,-3.095,0.2,0.55
2108,10,-0.655133,1.24194,0.0709633
2108,11,0.931,1.054,0.0630867
2108,12,2.03637,1.04677,0.0867133
2108,13,3.024,1.043,0.07
2108,14,-3.157,0.178,0.47
2109,0,-3.121,0.144,0.52
2109,1,-3.254,0.144,0.59
2109,2,-3.157,0.178,0.32
2109,3,-3.157,0.189,0.5
2109,4,-3.254,0.144,0.56
2109,5,-3.112,0.189,0.41
2109,6,-3.148,0.133,0.62
2109,7,-3.13,0.222,0.47
2109,8,-3.272,0.244,0.52
2109,9,-3.095,0.2,0.55
2109,10,-0.652133,1.23827,0.0742967
2109,11,0.931222,1.05373,0.0602467
2109,12,2.0337,1.03944,0.08338
2109,13,3.024,1.043,0.07
2109,14,-3.157,0.178,0.47
2110,0,-3.121,0.144,0.52
2110,1,-3.254,0.144,0.59
2110,2,-3.157,0.178,0.32
2110,3,-3.157,0.189,0.5
2110,4,-3.254,0.144,0.56
2110,5,-3.112,0.189,0.41
2110,6,-3.148,0.133,0.62
2110,7,-3.13,0.222,0.47
2110,8,-3.272,0.244,0.52
2110,9,-3.095,0.2,0.55
2110,10,-0.649133,1.23461,0.07763
2110,11,0.934222,1.05006,0.06358
2110,12,2.03104,1.0321,0.0800467
2110,13,3.024,1.043,0.0731611
2110,14,-3.157,0.178,0.47
2111,0,-3.121,0.144,0.52
2111,1,-3.254,0.144,0.59
2111,2,-3.157,0.178,0.32
2111,3,-3.157,0.189,0.5
2111,4,-3.254,0.144,0.56
2111,5,-3.112,0.189,0.41
2111,6,-3.148,0.133,0.62
2111,7,-3.13,0.222,0.47
2111,8,-3.272,0.244,0.52
2111,9,-3.095,0.2,0.55
2111,10,-0.647,1.232,0.07711
2111,11,0.937222,1.0464,0.0669133
2111,12,2.031,1.032,0.0767133
2111,13,3.024,1.043,0.0764955
2111,14,-3.157,0.178,0.47
2112,0,-3.121,0.144,0.52
2112,1,-3.254,0.144,0.59
2112,2,-3.157,0.178,0.32
2112,3,-3.157,0.189,0.5
2112,4,-3.254,0.144,0.56
2112,5,-3.112,0.189,0.41
2112,6,-3.148,0.133,0.62
2112,7,-3.13,0.222,0.47
2112,8,-3.272,0.244,0.52
2112,9,-3.095,0.2,0.55
2112,10,-0.647,1.232,0.06711
2112,11,0.939778,1.043,0.07
2112,12,2.031,1.032,0.07338
2112,13,3.024,1.043,0.0798299
2112,14,-3.157,0.178,0.47
2113,0,-3.121,0.144,0.52
2113,1,-3.254,0.144,0.59
2113,2,-3.157,0.178,0.32
2113,3,-3.157,0.189,0.5
2113,4,-3.254,0.144,0.56
2113,5,-3.112,0.189,0.41
2113,6,-3.148,0.133,0.62
2113,7,-3.13,0.222,0.47
2113,8,-3.272,0.244,0.52
2113,9,-3.095,0.2,0.55
2113,10,-0.647,1.232,0.05711
2113,11,0.936778,1.043,0.07
2113,12,2.031,1.032,0.0700467
2113,13,3.02115,1.03952,0.0768367
2113,14,-3.157,0.178,0.47
2114,0,-3.121,0.144,0.52
2114,1,-3.254,0.144,0.59
2114,2,-3.157,0.178,0.32
2114,3,-3.157,0.189,0.5
2114,4,-3.254,0.144,0.56
2114,5,-3.112,0.189,0.41
2114,6,-3.148,0.133,0.62
2114,7,-3.13,0.222,0.47
2114,8,-3.272,0.244,0.52
2114,9,-3.095,0.2,0.55
2114,10,-0.647,1.23306,0.0519267
2114,11,0.933778,1.043,0.07
2114,12,2.031,1.032,0.0667133
2114,13,3.01815,1.03585,0.0735033
2114,14,-3.157,0.178,0.47
2115,0,-3.121,0.144,0.52
2115,1,-3.254,0.144,0.59
2115,2,-3.157,0.178,0.32
2115,3,-3.157,0.189,0.5
2115,4,-3.254,0.144,0.56
2115,5,-3.112,0.189,0.41
2115,6,-3.148,0.133,0.62
2115,7,-3.13,0.222,0.47
2115,8,-3.272,0.244,0.52
2115,9,-3.095,0.2,0.55
2115,10,-0.647,1.23673,0.0585933
2115,11,0.931,1.04327,0.0697533
2115,12,2.031,1.032,0.06338
2115,13,3.01515,1.03219,0.07017
2115,14,-3.157,0.178,0.47
2116,0,-3.121,0.144,0.52
2116,1,-3.254,0.144,0.59
2116,2,-3.157,0.178,0.32
2116,3,-3.157,0.189,0.5
2116,4,-3.254,0.144,0.56
2116,5,-3.112,0.189,0.41
2116,6,-3.148,0.133,0.62
2116,7,-3.13,0.222,0.47
2116,8,-3.272,0.244,0.52
2116,9,-3.095,0.2,0.55
2116,10,-0.647,1.24039,0.06526
2116,11,0.931,1.04694,0.06642
2116,12,2.031,1.032,0.0600467
2116,13,3.01785,1.03548,0.0636733
2116,14,-3.157,0.178,0.47
2117,0,-3.121,0.144,0.52
2117,1,-3.254,0.144,0.59
2117,2,-3.157,0.178,0.32
2117,3,-3.157,0.189,0.5
2117,4,-3.254,0.144,0.56
2117,5,-3.112,0.189,0.41
2117,6,-3.148,0.133,0.62
2117,7,-3.13,0.222,0.47
2117,8,-3.272,0.244,0.52
2117,9,-3.095,0.2,0.55
2117,10,-0.648734,1.24194,0.0690367
2117,11,0.931,1.0506,0.0630867
2117,12,2.031,1.032,0.0632867
2117,13,3.02085,1.03915,0.0570067
2117,14,-3.157,0.178,0.47
2118,0,-3.121,0.144,0.52
2118,1,-3.254,0.144,0.59
2118,2,-3.157,0.178,0.32
2118,3,-3.157,0.189,0.5
2118,4,-3.254,0.144,0.56
2118,5,-3.112,0.189,0.41
2118,6,-3.148,0.133,0.62
2118,7,-3.13,0.222,0.47
2118,8,-3.272,0.244,0.52
2118,9,-3.095,0.2,0.55
2118,10,-0.654734,1.23827,0.0657033
2118,11,0.931,1.054,0.0597533
2118,12,2.031,1.032,0.06662
2118,13,3.02385,1.04281,0.05034
2118,14,-3.157,0.178,0.47
2119,0,-3.121,0.144,0.52
2119,1,-3.254,0.144,0.59
2119,2,-3.157,0.178,0.32
2119,3,-3.157,0.189,0.5
2119,4,-3.254,0.144,0.56
2119,5,-3.112,0.189,0.41
2119,6,-3.148,0.133,0.62
2119,7,-3.13,0.222,0.47
2119,8,-3.272,0.244,0.52
2119,9,-3.095,0.2,0.55
2119,10,-0.660734,1.23461,0.06237
2119,11,0.931,1.054,0.05642
2119,12,2.031,1.032,0.0699533
2119,13,3.024,1.043,0.0531633
2119,14,-3.157,0.178,0.47
2120,0,-3.121,0.144,0.52
2120,1,-3.254,0.144,0.59
2120,2,-3.157,0.178,0.32
2120,3,-3.157,0.189,0.5
2120,4,-3.254,0.144,0.56
2120,5,-3.112,0.189,0.41
2120,6,-3.148,0.133,0.62
2120,7,-3.13,0.222,0.47
2120,8,-3.272,0.244,0.52
2120,9,-3.095,0.2,0.55
2120,10,-0.664133,1.23306,0.06289
2120,11,0.931,1.054,0.0530867
2120,12,2.03363,1.03562,0.0732867
2120,13,3.024,1.043,0.0564967
2120,14,-3.157,0.178,0.47
2121,0,-3.121,0.144,0.52
2121,1,-3.254,0.144,0.59
2121,2,-3.157,0.178,0.32
2121,3,-3.157,0.189,0.5
2121,4,-3.254,0.144,0.56
2121,5,-3.112,0.189,0.41
2121,6,-3.148,0.133,0.62
2121,7,-3.13,0.222,0.47
2121,8,-3.272,0.244,0.52
2121,9,-3.095,0.2,0.55
2121,10,-0.661133,1.23673,0.07289
2121,11,0.931222,1.054,0.05074
2121,12,2.0363,1.03928,0.07662
2121,13,3.024,1.043,0.05983
2121,14,-3.157,0.178,0.47
2122,0,-3.121,0.144,0.52
2122,1,-3.254,0.144,0.59
2122,2,-3.157,0.178,0.32
2122,3,-3.157,0.189,0.5
2122,4,-3.254,0.144,0.56
2122,5,-3.112,0.189,0.41
2122,6,-3.148,0.133,0.62
2122,7,-3.13,0.222,0.47
2122,8,-3.272,0.244,0.52
2122,9,-3.095,0.2,0.55
2122,10,-0.658133,1.24039,0.08289
2122,11,0.934222,1.054,0.06074
2122,12,2.03896,1.04295,0.0799533
2122,13,3.024,1.043,0.0663267
2122,14,-3.157,0.178,0.47
2123,0,-3.121,0.144,0.52
2123,1,-3.254,0.144,0.59
2123,2,-3.157,0.178,0.32
2123,3,-3.157,0.189,0.5
2123,4,-3.254,0.144,0.56
2123,5,-3.112,0.189,0.41
2123,6,-3.148,0.133,0.62
2123,7,-3.13,0.222,0.47
2123,8,-3.272,0.244,0.52
2123,9,-3.095,0.2,0.55
2123,10,-0.656,1.243,0.08711
2123,11,0.937222,1.054,0.07074
2123,12,2.03637,1.043,0.08
2123,13,3.024,1.043,0.0729933
2123,14,-3.157,0.178,0.47
2124,0,-3.121,0.144,0.52
2124,1,-3.254,0.144,0.59
2124,2,-3.157,0.178,0.32
2124,3,-3.157,0.189,0.5
2124,4,-3.254,0.144,0.56
2124,5,-3.112,0.189,0.41
2124,6,-3.148,0.133,0.62
2124,7,-3.13,0.222,0.47
2124,8,-3.272,0.244,0.52
2124,9,-3.095,0.2,0.55
2124,10,-0.656,1.243,0.07711
2124,11,0.939778,1.05373,0.0795067
2124,12,2.0337,1.043,0.08
2124,13,3.024,1.043,0.07966
2124,14,-3.157,0.178,0.47
2125,0,-3.121,0.144,0.52
2125,1,-3.254,0.144,0.59
2125,2,-3.157,0.178,0.32
2125,3,-3.157,0.189,0.5
2125,4,-3.254,0.144,0.56
2125,5,-3.112,0.189,0.41
2125,6,-3.148,0.133,0.62
2125,7,-3.13,0.222,0.47
2125,8,-3.272,0.244,0.52
2125,9,-3.095,0.2,0.55
2125,10,-0.656,1.243,0.06711
2125,11,0.936778,1.05006,0.07284
2125,12,2.03104,1.043,0.08
2125,13,3.024,1.043,0.0736733
2125,14,-3.157,0.178,0.47
2126,0,-3.121,0.144,0.52
2126,1,-3.254,0.144,0.59
2126,2,-3.157,0.178,0.32
2126,3,-3.157,0.189,0.5
2126,4,-3.254,0.144,0.56
2126,5,-3.112,0.189,0.41
2126,6,-3.148,0.133,0.62
2126,7,-3.13,0.222,0.47
2126,8,-3.272,0.244,0.52
2126,9,-3.095,0.2,0.55
2126,10,-0.656,1.243,0.0609633
2126,11,0.933778,1.0464,0.0661733
2126,12,2.031,1.043,0.0767133
2126,13,3.024,1.043,0.0670067
2126,14,-3.157,0.178,0.47
2127,0,-3.121,0.144,0.52
2127,1,-3.254,0.144,0.59
2127,2,-3.157,0.178,0.32
2127,3,-3.157,0.189,0.5
2127,4,-3.254,0.144,0.56
2127,5,-3.112,0.189,0.41
2127,6,-3.148,0.133,0.62
2127,7,-3.13,0.222,0.47
2127,8,-3.272,0.244,0.52
2127,9,-3.095,0.2,0.55
2127,10,-0.656,1.243,0.0642967
2127,11,0.931,1.04327,0.06
2127,12,2.031,1.043,0.07338
2127,13,3.024,1.043,0.06034
2127,14,-3.157,0.178,0.47
2128,0,-3.121,0.144,0.52
2128,1,-3.254,0.144,0.59
2128,2,-3.157,0.178,0.32
2128,3,-3.157,0.189,0.5
2128,4,-3.254,0.144,0.56
2128,5,-3.112,0.189,0.41
2128,6,-3.148,0.133,0.62
2128,7,-3.13,0.222,0.47
2128,8,-3.272,0.244,0.52
2128,9,-3.095,0.2,0.55
2128,10,-0.656,1.243,0.06763
2128,11,0.931,1.04694,0.06
2128,12,2.031,1.043,0.0700467
